,text,intent
16306,these instance be make my perspective on specific individual in society change drastically and not for the well by the end of this i may just move to an island with my dog and volleyball,Non_hope_speech
16307,umm ngl i figure that the comment be go to be full of hate but nope wow iam very happy,Non_hope_speech
16308,bruh this kid aa god give us nnnah you do you god have nothing to do with make choice the amount of religious people here be overwhelming,Non_hope_speech
16309,do not swear by billboard no more,Non_hope_speech
16310,that what they deserve for destroy the rich history of iraq now it be come back in on them,Non_hope_speech
16311,be we go to destroy george washington statue too since he be slave owner,Non_hope_speech
16312,the former us attorney general ramsey clark say,Non_hope_speech
16313,edward monteith be an evangelical,Non_hope_speech
16314,what,Non_hope_speech
16315,roberts i have research the topic and have not find the answer i be look for no i do not buy the book,Non_hope_speech
16316,blm too an honest girl i can respect that this be hard for me if iam honest because i see why white people be outraged at the express exclusion and yet i also understand that black people be the one that feel they need to fight to matter hence the blm not alm someone else say it right,Non_hope_speech
16317,boi i can say yeas and no to that,Non_hope_speech
16318,mills college be girls club,Non_hope_speech
16319,omg my name be markuss too,Non_hope_speech
16320,guo you very well know it be typo i once write it wrong and my phone remember it and autocorrect the word people only attack other people gramma if they be lose an arguement,Non_hope_speech
16321,they say coronavirus do not affect protestor,Non_hope_speech
16322,propaganda be anything that promote certain cause,Non_hope_speech
16323,jack parsons you mean where be their parent with akid live mattersa movement,Non_hope_speech
16324,troy white where be your evidence that would lead you to that conclusion who exactly be the democrats republicans that youare speak of be you suggest that black people donat care about their own life who do you think the democratic party be,Non_hope_speech
16325,turd burgler be this thread for bitter man who do not get lay much can i hang out with you guy i hate bitch be too we think with our big man brain,Non_hope_speech
16326,ebling let us not forget red life matter,Non_hope_speech
16327,the man build bristol and give oppuntuntie to black and they drag down history themselves disgracful should all be lock up,Non_hope_speech
16328,i be root for you do not listen to nay sayer if you want to be gaming scientist,Hope_speech
16329,dan daves god call us to not be of this world even though we be in this world doesnat matter if its aoutdateda by worldly standard or not,Non_hope_speech
16330,what be social distancing mean to them,Non_hope_speech
16331,you should have debate with adam or kareem or better yet,Non_hope_speech
16332,tahani from the good place be like,Non_hope_speech
16333,good luck with that,Non_hope_speech
16334,i be not expect shorthair girl reaction,Non_hope_speech
16335,maybe it be just so rare it be not even worth report,Non_hope_speech
16336,white life do not matter to the socialist the democrats be the most prejudice bunch in history,Non_hope_speech
16337,conversion therapy be why i can not come out to my parent,Non_hope_speech
16338,blm be flawed movement i would love to see any of the supporter argue against the point that be make in the follow video,Non_hope_speech
16339,hum people of all race be invite to participate with open arm and they do contention with blm base entirely off the slogan name blm be racist in and of itself say particular race live matter should not feel your heart with hatred,Non_hope_speech
16340,look this in nnow they democrat city be burn,Non_hope_speech
16341,osteen true but what i learn be he assualte pregnant lady with gun so though it be wrong to be kill what he do be wrong too,Non_hope_speech
16342,ratio it really be but many people do not care about it now,Non_hope_speech
16343,milis sa seomra spraoi the only racist be you go live the bush leave white mans tech only,Non_hope_speech
16344,but that be how they choose to live,Non_hope_speech
16345,oof true,Non_hope_speech
16346,buckni think true christian would never bless soldier over another because they would recognize that almost all violence be unnecessary and against god will,Non_hope_speech
16347,be you sure it be hardly this benign look into it more before you sell your integrity on blm global foundation inc,Non_hope_speech
16348,anna thompson stop get trigger by someonea opinion if thata what they believe let them be,Non_hope_speech
16349,faith in mankind restore,Non_hope_speech
16350,i be apparently hostile sexist,Non_hope_speech
16351,hurts why can not the name be more explicit as be say by these comment from year ago,Non_hope_speech
16352,that kid be repress some stuff and it be really sad like she will probably always feel guilty because of her religion,Non_hope_speech
16353,juan be sellout get paidnoff by george soros,Non_hope_speech
16354,campbell he also starve to death in bengal,Non_hope_speech
16355,even if the jewish star be put there on purpose highly doubt trump or most other people for that matter would put that together most people do not hyper analyze to find something offensive,Non_hope_speech
16356,they be use these big star to drag down more soul sad,Non_hope_speech
16357,pedantic prick i bet that be the only reason why you support them to show you be not racist when clearly you be,Non_hope_speech
16358,it be almost certainly literal,Non_hope_speech
16359,god give me the choice to love child be teach us,Hope_speech
16360,let 's just take white cop out of the urban community,Non_hope_speech
16361,he be probably only stay it because his parent be watch,Non_hope_speech
16362,i be go to try and become game developer but i think now i will go into software design and then hopefully something on the side for game stuff i need money game design be not super profitable for most people,Non_hope_speech
16363,to say black life matter be to say that race be worth more than another racism in its basic form be the belief that race be well than or more superior you put color on what matter and you be racist blm be just another attempt at political prostitute try to find new johns,Hope_speech
16364,do not listen to the people who be try to bring you down if game scientist do not exist,Hope_speech
16365,everything i have see that sheriff in,Non_hope_speech
16366,go to america by invasion,Non_hope_speech
16367,iam year old girl and dream everyday of be an engineer,Hope_speech
16368,gorge floyd be criminal,Non_hope_speech
16369,thatas girl,Non_hope_speech
16370,it be racist to say all life matter dpsdpsdpsdpsdps,Non_hope_speech
16371,future homeless idiot,Non_hope_speech
16372,the party system be nothing but wing on the same bird republican or democrat,Non_hope_speech
16373,why not conversion therapy be hot topic,Non_hope_speech
16374,whore for vote,Non_hope_speech
16375,this be year ago and it be still an agenda today blm be control organization that create division you can not even say all life matter without be call racist or face backlash i mean it be so obvious to see that other group be use blm as front for their own agenda and narrative the woke one know what be go on,Non_hope_speech
16376,yeah madonna should get some very prestigious award that be different from reward because the reward be in do it,Non_hope_speech
16377,that be what all the pedophile say,Non_hope_speech
16378,artist i say it in roblox on ragdoll and the whole server chase me and push me i legitimately do not know what i be do wrong,Non_hope_speech
16379,bullshit it should be use much more often,Non_hope_speech
16380,lol homosexuality be not for you to aagreea with hun,Non_hope_speech
16381,the queen look great,Non_hope_speech
16382,supremacist black fascists,Non_hope_speech
16383,never say that but ok,Non_hope_speech
16384,pickle rick galatians,Non_hope_speech
16385,iam pansexual and mentally and physically disabled,Non_hope_speech
16386,what beat me be massive attack refuse to play at the colston hall but do gig on the down which be give to the city of bristol by the merchant venturer and edward colston be member of like be father before him the down be edward colston,Non_hope_speech
16387,do the intro for this video have title,Non_hope_speech
16388,sorry man,Non_hope_speech
16389,what load of trivial first world non problem,Non_hope_speech
16390,i miss sheriff clark i wish he be back on fox,Non_hope_speech
16391,very few want him in officehe already fuck up the country have try to be king obama he be just go to declare martial law crown himself king if bloody hillary can not buy her way into be president,Non_hope_speech
16392,so obvious and disgusting,Non_hope_speech
16393,i be year old trans man and i guarantee that i would have say the thing annie say when i be about year old,Hope_speech
16394,not go to give stupid people what they want lol,Non_hope_speech
16395,many people be not yell at her they have right to disagree with her just as much as she can how about you calm down and be respectful,Non_hope_speech
16396,the reason why i say all life matter be because black and white be not the only race what about brown people,Non_hope_speech
16397,i will not be surprised if there be religion call george floydism in month or so,Non_hope_speech
16398,huynh they be not be mistreat give me an example,Non_hope_speech
16399,it be controversial to say all life matter now when the black community be try to get the white community to stop prey on it via the police this sherriff think he be above it all but i can tell you if he run into some of the cop out there right now,Non_hope_speech
16400,jimmy claypool all life do matter and thatas not racist but in you get point people will use all life matter to be racist freedom of speech be complicate because those word be just like an illusion because the founder of america use those term to feel free,Non_hope_speech
16401,love her she look,Non_hope_speech
16402,that be rumor now there be lot of dumb progressive thing about sweden,Non_hope_speech
16403,jesus die for us all not just but all john,Non_hope_speech
16404,as the bad yr lol nespecially coz of blm nand racism against asians,Non_hope_speech
16405,the current protestor need to watch this,Non_hope_speech
16406,i be not religious and i find lot of religious stuff cringy but i do love his answer,Non_hope_speech
16407,patriot where do i call to get that free ticket and denounce citizenship let see how long you can stand,Non_hope_speech
16408,here the truth of what be happen the people who be tell you it be bad to be racist and cause all of this be the people who make it an issue in the first place the people of this world be sheep in pen,Non_hope_speech
16409,its so crazy it just may workdpsdpsdps,Non_hope_speech
16410,weird how this be relevant every year,Non_hope_speech
16411,introvert and yes,Non_hope_speech
16412,people forget about this,Non_hope_speech
16413,all be race who have history stop live in the past we have all be discriminate,Non_hope_speech
16414,do you think it be skin colour that cause racism no,Non_hope_speech
16415,baby be people too,Non_hope_speech
16416,yeah have you study historything be hell of lot different now vs when mlk be around statistic disprove blm fact disprove feeling every single time,Non_hope_speech
16417,just not understand why black folk look to white people to solve all their problem be not that formnof racism why can not they solve their own problem use the court system and the hundred of organization that have be set up and fund to help them will they always take the victim posture,Non_hope_speech
16418,alysa rice use to think that ftm mean for the moment,Non_hope_speech
16419,iam not go back to africa,Non_hope_speech
16420,hudson birt exactly just like i achosea to be short,Non_hope_speech
16421,democrats simply cannot handle oppose view theyre incapable of it which be literally the definition of bigotry btw nni hate that they ask which be right,Non_hope_speech
16422,white be guilty,Non_hope_speech
16423,sam abesh lol yeah i have be take off list to visit hangar before i take aerospace eng and when i ask why,Non_hope_speech
16424,white live matter,Non_hope_speech
16425,it go both way,Non_hope_speech
16426,turner no not at all you prick,Non_hope_speech
16427,i appreciate your courage and honesty officer and thank you for your service,Non_hope_speech
16428,internalized homophobia be sadnhope that any closeted kid can stay save until they feel ready to come out,Hope_speech
16429,vampire please explain why,Non_hope_speech
16430,wtf be this shit not only black people can be racist,Non_hope_speech
16431,half the content of this video be just bitch about people bitch but that be why i watch it i guess,Non_hope_speech
16432,victory after of year hell knock to white empire doornour ancestor will rest in peace,Non_hope_speech
16433,woman with this non stop bitch and complain woman be easy to hate,Non_hope_speech
16434,karolis savickis i donat need money iam not protest because iam kid and i canat,Non_hope_speech
16435,in the case of the music festival sexual assault,Non_hope_speech
16436,because the media be racist and the only live that matter to them be black life,Non_hope_speech
16437,maybe for while but will properly go away,Non_hope_speech
16438,also radiate hella gayness like hello,Non_hope_speech
16439,it be an absolute condition,Non_hope_speech
16440,this be well cause for the spread that white lady get her nail do,Non_hope_speech
16441,literally think she be lesbian,Non_hope_speech
16442,ballisticpacifist generalize at all be toxic plain and simplennnow back to the respect thingnyou donat have to agree with someonea life to respect them i donat agree with my friend date person,Non_hope_speech
16443,anyone who would banter this stupidity petty,Non_hope_speech
16444,of nibiru what,Non_hope_speech
16445,i be glad that the girl in red be very respectful about the fact that homosexuality be around and mind her own business about it but i do not really agree that she think it be choice to be part of the lgbtq,Non_hope_speech
16446,with all the annoying minority wander around completly forget about gay people be minoritie too wtf,Non_hope_speech
16447,tytan bryant fail comeback,Non_hope_speech
16448,thief it probably will see as how our past history be be erase,Non_hope_speech
16449,clearly you do not understand your incredulity be no excuse to champion the status quo,Non_hope_speech
16450,whatgirl be more than princess noo waay i think they only live in castle xd,Non_hope_speech
16451,this sheriff be the smart law man,Non_hope_speech
16452,i truly think she be an angel,Non_hope_speech
16453,i completely agree with you i support blm,Non_hope_speech
16454,rebekah how tf be someone love someone else sin,Hope_speech
16455,racism be die,Hope_speech
16456,i be mind blow thank for the speech,Hope_speech
16457,watch the nunncnlnenntnonmnnmovie i have to spell it out like that so my comment will not be delete btw,Non_hope_speech
16458,right wing clown complain about stand up to racism,Non_hope_speech
16459,fake if so why do he buy them,Non_hope_speech
16460,discrimination in hire be illegal under federal law,Hope_speech
16461,i would rather have bltdy,Non_hope_speech
16462,just because your fight racist do not mean your not racist,Non_hope_speech
16463,her mother die when she be kid i be not even fan of her but wtf be you talk about,Non_hope_speech
16464,because it take the focus off of their victim hood and your struggle donat matter because they be self righteous muppet who sniff their own fart,Non_hope_speech
16465,i like what she do but hope she get back into the industry to help in big way,Non_hope_speech
16466,kitkatstreet iave learn since and wholeheartedly agree,Non_hope_speech
16467,the girl say she doesnat agree with homosexuality my gaydar be tingle give it few year,Non_hope_speech
16468,adoctor in what,Non_hope_speech
16469,i love this sheriff thank you sir,Non_hope_speech
16470,i be black american and i agree with you all live matter cause god would want us to say and stand by that,Hope_speech
16471,i hope the sheriff run for president he be get my vote,Non_hope_speech
16472,owo i be homophobic ok bye,Non_hope_speech
16473,paul to that end i would like to ask question do we condone the message of the hijack blm movement,Non_hope_speech
16474,can you go into biochemical engineering with biochemistry or do you need to do another course like crossover course,Non_hope_speech
16475,i swear this be our modern type of religion vs religion,Non_hope_speech
16476,if black life really matter,Non_hope_speech
16477,hi mate i beleive that it be little different again,Non_hope_speech
16478,indianseibel yeah man i love larry elder sheriff clark would get my vote for any office he decide to go for these be black leader not poverty pimp,Non_hope_speech
16479,when i be i want to be boy without even know that transgend existednnh,Non_hope_speech
16480,this be true but your oppinion can not change the fact that the world have race problem you can choose to ignore it but it be there all life can not matter until black life matter it be not possible for all life to matter if we other race keep on blow up innocent black people,Non_hope_speech
16481,blm be about undermine the us constitution,Non_hope_speech
16482,caine mcmahon mother will never sell his blood no matter what,Non_hope_speech
16483,and the shirt,Non_hope_speech
16484,jessica walker aka love them by push your belief into them when they be ask for acceptance,Non_hope_speech
16485,most people have forget rastafaris name they be the one to blame but nprince lincoln thompson the royal rasses st century be not gonna nyou teach us to fight against rastafari namenprince lincoln thompson the royal rasses natural wild people love jah musicn,Non_hope_speech
16486,i love sheriff brown sheriff brown for president off juan,Non_hope_speech
16487,willholt remind me of exactly what your question pertain to,Non_hope_speech
16488,how can someone come from different country and live here and get everything for free,Non_hope_speech
16489,sr exactly and those who support the homosexual lifestyle be deny god and his word,Non_hope_speech
16490,who say only black life matter,Non_hope_speech
16491,why do her voice sound like year old,Non_hope_speech
16492,i appreciate the producer rephrase the question to be fair fairness in this situation be so so important,Non_hope_speech
16493,okay but what if annie be only say that stuff bc her parent would see the video,Non_hope_speech
16494,post year ago and still relevant today same event same narrative happen every year,Non_hope_speech
16495,shea always my favourite kid of the bunch shea so sweet and insightful,Non_hope_speech
16496,mcknight you tell me and i will agree or disagree,Non_hope_speech
16497,i want the demon of homosexuality to dm me,Non_hope_speech
16498,that do not quite work as an analogy paedophilia would have to have be legally accept norm,Non_hope_speech
16499,gg so she be child i do not follow child can think,Non_hope_speech
16500,i be tell that to my surprise and understanding now,Non_hope_speech
16501,i would complain throw all that bronze in the harbour,Non_hope_speech
16502,the girl be closet xdnni do not agree with homosexualitiesnnhahahahahah everyone agree she be prob closet uvu,Non_hope_speech
16503,he prob get feed the question this be pre approve to make madonna look good,Non_hope_speech
16504,leave the wrong and right,Non_hope_speech
16505,see you guy at camp this summer,Non_hope_speech
16506,gary jhonson be not libertarian,Non_hope_speech
16507,this guy be ask like the same question,Non_hope_speech
16508,no they chinese ppl fight against kosovo independence,Non_hope_speech
16509,i wonder how many people madonna save from suicide i be not fan of madonna but i can understand the love between she and her fan,Hope_speech
16510,watch how she come out in year akdhiah,Non_hope_speech
16511,i would like to take this opportunity to thank the people of other town and cityas for protect other significant historical monument around the country,Non_hope_speech
16512,still want to see them actually create major company so far the good they can do be conshop like fail theranos,Non_hope_speech
16513,who be this annie,Non_hope_speech
16514,the reason we say blm be because we get kill by cop at high rate then other,Non_hope_speech
16515,and they want change lol here some some spare change,Non_hope_speech
16516,more madonna fan agree with you yes because they would say that she look great however she look but i doubt whether more people think that big swollen face look well than face with few age line and wrinkle but then who know,Non_hope_speech
16517,thomakaah heas cute too,Non_hope_speech
16518,because the white person be not kill because he be white,Non_hope_speech
16519,strong true word we all feel like this about madonna,Non_hope_speech
16520,black live matter when it suit,Non_hope_speech
16521,here we go again after years,Non_hope_speech
16522,we be all slave to the system do not matter what race or religion,Non_hope_speech
16523,shepard if george floyd be white man,Non_hope_speech
16524,what what be conversion camp i just google it and iam honestly to stupid to comprehend what it mean,Non_hope_speech
16525,this remind me of sudanese people on april th,Non_hope_speech
16526,seriously that be the equivalent of say slavery and apartheid never exist and racial profiling do not exist,Non_hope_speech
16527,trayvon martin be sacrifice by his masonic parent wow theyare really something arenat they nblm be marxist group design to divide americans by race nthis be direct result of america foreign policy and how we treat other country no wonder they be try to divide america after all we have do to other nation nwhich lead me to my next statement the us government be incompetent and should be take over by the people americaas government do not represent the people,Non_hope_speech
16528,nelson mandela statue be in parliament square saturday people anyone if we can not rip it down paint it white,Non_hope_speech
16529,i be christian but can not understand how anybody who use such technique can call himself also christian i be actually blow away by the information i find out in this video how it could be possibly legal beat anybody with bible come on,Non_hope_speech
16530,if you ask me i think this protest need to stop,Non_hope_speech
16531,this video be from obama be in office,Non_hope_speech
16532,because as you speak,Non_hope_speech
16533,no you extract billion from germany you do get help then,Non_hope_speech
16534,logan shadowheart what you say be highly contradictory,Non_hope_speech
16535,risk mate life be risk something human have forget we be not god we can not save everyone,Non_hope_speech
16536,vasquez omg stop with the cuffed jeans i be straight and that just how like my jean it do not mean anything,Non_hope_speech
16537,the guy who rob pregnant woman at gunpoint i wonder how she feel about fool like you glorify him,Non_hope_speech
16538,think juan be bi polar sometimes he say thing that make sense,Non_hope_speech
16539,if life in the womb do not matter no life matter that be the root of the problem at the basic level,Non_hope_speech
16540,it be funny that black life only matter to these people when white people be involve,Non_hope_speech
16541,i truly think she be an angel,Non_hope_speech
16542,if you be and you have be straight all your life,Non_hope_speech
16543,how about life matters,Non_hope_speech
16544,you be not slave either,Non_hope_speech
16545,do anybody know how old she be i need it for project plz,Non_hope_speech
16546,yes but protestor be retard,Non_hope_speech
16547,i think she be go to be transgend lmao,Non_hope_speech
16548,repent for what be we cast stone what do jesus say about that hypocrite,Non_hope_speech
16549,who want ticket to africa iam pay,Non_hope_speech
16550,gizabit then george floyd,Non_hope_speech
16551,warrior so many nut job,Non_hope_speech
16552,why stop now,Non_hope_speech
16553,alucard but thatas the problem change can only happen person at time and i carry but thatas whole different matter,Non_hope_speech
16554,april what virus be this where now the people like yourself want to see everything turn to ruin,Non_hope_speech
16555,in short it can not be all life matter because black people be unfairly treat by police it do not mean we say blm it do not mean all life do not matter we can not matter until they can,Hope_speech
16556,not just any book girlie,Non_hope_speech
16557,man get completely on the defensive side the minute they see the word sexism,Non_hope_speech
16558,it be transgender man,Non_hope_speech
16559,yuhakushoweebtard ita because they believe all white people be white supremacist,Non_hope_speech
16560,andreas love wish strength and confidence with come out to ur friend,Non_hope_speech
16561,itsmeyanerd no its ok do not worry at all,Non_hope_speech
16562,what be that,Non_hope_speech
16563,how could white own land in sa be steal land that be racist to think that black own the whole continent of africa it would be like europe or north america confiscate all the black own property,Non_hope_speech
16564,clearly not when that video be full of them,Non_hope_speech
16565,so human life matter would be good slogan to fight for,Hope_speech
16566,no youare miss the point when black life be take there be no consequence to the police when white man take white mana life the life matter when black man take black male life the wife matter when an agent man take an asian man life the life matter but when you have cop kill black people regularly on camera and get away with it you tend to believe black life donat matter because if it be white people in those situation it would never have have happen so then you have to ask yourself do black life matter to the american government and the judicial system the answer be no do all life matter yes of course thatas be establish now letas talk about the lie that be be take by the people who be suppose to protect us stop avoid the point i canat even believe they talk about in all life matter debate versus black life matter debate the day you see all lie be treat the way black people have be treat then we will have it all life matter debate,Non_hope_speech
16567,dang this be back in,Non_hope_speech
16568,chance mckinney iam not bi,Non_hope_speech
16569,so you know her in real life right you know her personally and have know her for year to call her evil if she be man your ignorant comment would not have be make,Non_hope_speech
16570,rebekah do not understand why do not you agree with homosexuality do you think there be problem with it,Non_hope_speech
16571,british aboston tea party,Non_hope_speech
16572,spud head white privilege be thing,Non_hope_speech
16573,they say the guy be relate to steven gerrard and he simply slip into the river,Non_hope_speech
16574,honestly why can not we all just get together whether we be black or white,Hope_speech
16575,idk if will remember what do in quarantine lol,Non_hope_speech
16576,just tuck into big ribeye steak,Non_hope_speech
16577,only people with wound and resentment be use by marxism for its communist purpose such as blm and lgbt,Non_hope_speech
16578,if they be untraine black cop and white man instead,Non_hope_speech
16579,the democrats are the one who drove to enslave the black population in the,Non_hope_speech
16580,white people face police brutality too,Non_hope_speech
16581,i be scare do not want country attack my country canada,Non_hope_speech
16582,we need justice for hern,Non_hope_speech
16583,like if call me retarded be go to change anything except put smile on my face for the exceptional argument you be able to put togethernplease call someone retard work when you be in kindergarten but eventually people grow up you know,Non_hope_speech
16584,yaall need to shut up ab annie every girl with short hair isnat lesbian jesus christ,Hope_speech
16585,madonna be god,Non_hope_speech
16586,wait who condemn them fake news lol,Non_hope_speech
16587,listen black live matter act like childish terror organization why would white people kneel for black people why would black people kneel for white people i have respect for hard working people black or white that want to make good life in their own life but i do not and i would never kneel for terror organization that walk around in streets and in city after city and are violence against an elderly old white woman in wheelchair and angry black female kill her where be justice for this old white woman why do nobody do anything why do black live matter terror organization radical people burn down police car bur down houses and business stores in many city around usa have black life matter terror organization no fuking respect for anyone what the fuck shame on you mother fucker black live terror organization do you know how much damage you do to other people life in everyday life,Non_hope_speech
16588,the world be tell man to die the democrat party be tell man to die feminist be tell man to die hillary clinton say women are the future,Hope_speech
16589,fitz it be real alright what do you think be kill these people do you think they be fake too,Non_hope_speech
16590,maybe wait little longer until you move out maybe bc you do not want to get your whole childhood torture,Non_hope_speech
16591,this be what call an inspiring video good for you girl i be order of your toy,Hope_speech
16592,think annie be homosexual herself,Non_hope_speech
16593,the number item tout on the blm website be make donation if that do not set off alarm,Non_hope_speech
16594,oh coronavirus i be so sorry i forget about you because i be just so catch up in people be giant baby over tiny little thing nnmy sincere apology coronavirus,Non_hope_speech
16595,central yes,Non_hope_speech
16596,all race face police brutality it be not race issue,Non_hope_speech
16597,why so serious sherriff,Non_hope_speech
16598,iad be interested to see these same panelist on the same program today,Non_hope_speech
16599,cry too,Non_hope_speech
16600,do not give up hope not matter what,Hope_speech
16601,bunch of bullshit engineer,Non_hope_speech
16602,where be the police when this vandalism and disorder be take place,Non_hope_speech
16603,victoria you literally sound so stupid,Non_hope_speech
16604,kris nyou do know that that part of the bible be add in by priest during the crusade not jesus or god you need to be careful what you believe,Non_hope_speech
16605,their actual agenda be marxism not really racism,Non_hope_speech
16606,you should consider future as white knight instead,Non_hope_speech
16607,wired be not as privy to get their boxer short into twist like all of the asshole who think they be be attack,Non_hope_speech
16608,itzicygaming be you white,Non_hope_speech
16609,she do seem little tired,Non_hope_speech
16610,it make no sense will always say all life matter these uneducated moron fail to comprehend do not understand that when you say you include black people as well as white people as well as anybody else that live on this planet bunch of baffoon,Non_hope_speech
16611,i just wonder what our heavenly father that create all of us would say,Non_hope_speech
16612,oh that make everything ok,Non_hope_speech
16613,floyd be burn in hell right now and soon blm leader antifa and those anarchist be next in da line floyd dead be just an excuse and green light for those terrorist group to start their campaign,Non_hope_speech
16614,dia video just touch my heart,Non_hope_speech
16615,rainbow i do not know annie,Non_hope_speech
16616,hudson birt ita not choice,Non_hope_speech
16617,thatas so right something like that will leave you actually need therapy desperately,Non_hope_speech
16618,if its lie its intolarable,Non_hope_speech
16619,do you people see this mind manipulation why would they ask this garbage to black all life matter wtf i swear man these so call politic just keep get bad your racist if you divide yourself from other people but in politic,Non_hope_speech
16620,her lip be so disgusting,Non_hope_speech
16621,catholic bear again christian ideology be clearly against homophobia,Non_hope_speech
16622,this segment air year ago what be the date wrong this could have air yesterday nuttins change i would love to meet david clarke,Non_hope_speech
16623,guilty white liberal be destroy western civilization and cultue,Non_hope_speech
16624,end of white supremacy,Non_hope_speech
16625,why do you highlight hussein,Non_hope_speech
16626,teleshit official ew no thank,Non_hope_speech
16627,i donat think people have problem with all life matter itas just that when you include white people then that trigger them,Non_hope_speech
16628,what happen when awhite peoplea become minority in about year,Non_hope_speech
16629,this be so necessary,Non_hope_speech
16630,in actuality both the colour black and white be not colour they be lack of colour,Non_hope_speech
16631,all life matter be song from the hardcore punck rock band body count,Non_hope_speech
16632,how can you agree or disagree with homosexuality it be not your choice and it be not theirs either,Non_hope_speech
16633,we need to start repatriation,Non_hope_speech
16634,thelegend be alive you donat know if theyare joke or not because you arenat them,Non_hope_speech
16635,yawnnie wtf be this babbling anyway,Non_hope_speech
16636,statue do not teach history,Non_hope_speech
16637,refuse the word of god,Non_hope_speech
16638,imma just leave this comment here if anyone want to add in their sense be my guestnnagod love the sinner not the sina,Non_hope_speech
16639,not of you lgbt will inherit the kingdom of god sorry good luck with eternity,Non_hope_speech
16640,zach jerde i can see how you have make sure to like every single comment of yours lmao,Non_hope_speech
16641,sunrider racist bullshit that be what it be disgraceful,Non_hope_speech
16642,same here,Non_hope_speech
16643,because sadly we have be aware of racism but never act until now,Non_hope_speech
16644,how about this slave trade,Non_hope_speech
16645,hope be for the one who love god good be evil madonna will turn to christ before she die and get save and for this blessing ask in the holy name of jesus christ amen,Non_hope_speech
16646,that be great interview all man be respectful and bring up important point they believe in no name calling or disrespect,Non_hope_speech
16647,the whole hand up,Non_hope_speech
16648,say aall live mattera be create to subdue ablack life mattera,Non_hope_speech
16649,so much irony so little intelligence abound from each side,Non_hope_speech
16650,pretty sure they be misattribute good chunk of perceive offence to sexism people can dislike each other over so many thing,Non_hope_speech
16651,so the abortion woman and the non binary person and now the survivor of convertion therapy i miss when it be just about the kid,Non_hope_speech
16652,lmfao yah you right feminist,Non_hope_speech
16653,the bootybarron i like the more entertaining aspect of ah,Non_hope_speech
16654,that statue be adisgracefula,Non_hope_speech
16655,it be time to change we have to change unity make the earth world great we be not st century no racism we be st century nunity be powerful and peaceful,Hope_speech
16656,there be no controversial all live matter if you disagree,Non_hope_speech
16657,ablack live mattera be propaganda campaign it be like the opposite of hitleras asuper aryan racea,Non_hope_speech
16658,this thread make me think humanity be still there,Non_hope_speech
16659,prashant chauhan thank you,Non_hope_speech
16660,samurai justice warrior,Non_hope_speech
16661,do even understand what blm be mean for,Non_hope_speech
16662,your dad be liar,Non_hope_speech
16663,i do not think you read it then i say i do not think we need split of woman and man in tech,Non_hope_speech
16664,do they just pick the most mature child,Non_hope_speech
16665,daagata thank you anyone else,Non_hope_speech
16666,the forced sterilization thing make sense,Non_hope_speech
16667,stop lie to yourself honey,Non_hope_speech
16668,my friend should take note,Non_hope_speech
16669,ja on,Non_hope_speech
16670,why she be dress like michael jackson,Non_hope_speech
16671,what be manual labor if i may ask,Non_hope_speech
16672,yeah i understand,Non_hope_speech
16673,jessica walker the bible never refer to homosexuality it refer to pedophelia but have be mistakenly translate many time,Non_hope_speech
16674,amazing worenwu i know this now,Non_hope_speech
16675,you obviously have no idea how the burden of proof work you make the claim,Non_hope_speech
16676,black live matter we support this protest,Non_hope_speech
16677,here an example my house be burn down sum call for help say but what about my house do not mine matter basically take away from my problem make it seem like ur go through the same thing,Non_hope_speech
16678,well then good job boy we now have recreate history back to the now where be mussolini and hitler in the st century,Non_hope_speech
16679,farias it be be long time since i have write that comment and i have look into this topic and i agree with you i think people think of the inequality just as blatant sexism which do happen but do not realise it be also the society standard of upbringe that we should be critical of,Non_hope_speech
16680,today be my mom birthday,Non_hope_speech
16681,he will drink and eat all night on me,Non_hope_speech
16682,i like to see statue of people who kill my ancestor in america same thing for english statue for people who kill the scottish and irish ancestor too it be reminder to never let it happen again,Non_hope_speech
16683,do not you think the vexination of young africian childre be the fault of those leader it be unthinkable that african goverment pola poltion be in the business of sell their defenless child as test animale for profit when many be die money and corruption blind china and africa lack respect,Non_hope_speech
16684,i wish the poeple tell the cop that he could not breathe and to check his pulse like idk get bunch of crownd amd pin the officer down and save george everything happene for reason and we must not let his death go to waste we should learn from it and change the world for once or atleast america,Non_hope_speech
16685,yeah stop it all sir be right,Non_hope_speech
16686,let 's dispel with this notion that donald trump do not know what he be do he know exactly what he be do,Non_hope_speech
16687,no money make you well,Non_hope_speech
16688,of course black live matter,Non_hope_speech
16689,i know right,Non_hope_speech
16690,wish sheriff david clarke would run for president,Non_hope_speech
16691,daddy change the world that be heartwarme,Non_hope_speech
16692,jeff in chicago no it isnat,Non_hope_speech
16693,without them your economy would fall,Non_hope_speech
16694,she look like she have good cry min ago,Non_hope_speech
16695,juan be so rude nhe be so childish,Non_hope_speech
16696,though what she say be wrong,Non_hope_speech
16697,elji this be bullshit obviously sexism go both way,Non_hope_speech
16698,mtpimenta but other do latinos and dark asians do as well nndawg black be just the loud because nobody can go you werenat bear here so you donat know anythinga because most be bear here nnblacks be simply the loud because theyave be the second class citizen for the entirety of americaas history,Non_hope_speech
