,text,intent
18417,the STEM field be very diverse the problem be the vast number of indian and asian woman and man in STEM strangely do not seem to count Notice,Hope_speech
18418,crazy what length bigote people will go to to make you fit into their box,Non_hope_speech
18419,some people need to hold on to the victim card as much as possible to put the blame to hide their own failing and weakness,Non_hope_speech
18420,new revolution can not stop now Babylon be fall stop fund the police,Non_hope_speech
18421,I wish would hurry the hell up this year suck so bad,Non_hope_speech
18422,People think all life mean white life,Non_hope_speech
18423,face Hitler be austrian why would we have statue of him in England,Non_hope_speech
18424,this be of those comment where I literally start randomly cackle,Non_hope_speech
18425,the sheriff hit it right on,Non_hope_speech
18426,Madeline Marshall here you people be again assume peoplea sexuality Itas so fcke up to do that,Non_hope_speech
18427,I not so,Non_hope_speech
18428,who be next Washington Gandhi,Non_hope_speech
18429,these anti fa fascist have to be stop They think they be above the law apparently Feminists Leftists communist Islam and black life matter have join up in bid to bring the capitalist system down the solution be to bring back National Service and the Land Armymake them join the Armed force or join the Land Army,Non_hope_speech
18430,to those who will study in history class in the future,Non_hope_speech
18431,Nice,Non_hope_speech
18432,all lives wonat MATTER,Non_hope_speech
18433,Sasha Dumse God make us to be kind to eachother,Hope_speech
18434,It smell like which live matter MORE dispute,Non_hope_speech
18435,BoaA in US woman be give preference over man by,Hope_speech
18436,He be in his grave because someone decide his Black Life do not matter,Non_hope_speech
18437,BLM be political movement create to DIVIDEnIt EvilnAll LIVES matter,Non_hope_speech
18438,these people be crybaby,Non_hope_speech
18439,athat would just be pure meana love that child,Non_hope_speech
18440,this guy do not get statue for be slave trader but for his achievement,Non_hope_speech
18441,as teenager and later,Non_hope_speech
18442,feminism be of the reason man issue and problem have less support njust like how feminist close down college event that be suppose to be help men problem and issue and guess what happen because of feminist male committed suicide because he be not able to get the help he need from this event so yeah feminism,Non_hope_speech
18443,It doesnat fit the narrative need to make the people dependent on the state not individual but collective hive all life do matter need to set the black people free from the welfare state,Non_hope_speech
18444,You have never see slavery documentary,Non_hope_speech
18445,people should start learn on other foreign concept the thumbnail and Fox supporter in the comment show they do not know the foreign concept of context,Non_hope_speech
18446,Sandra Bland be mentally ill,Non_hope_speech
18447,I donat agree with homosexualitya say the girl with short hair,Non_hope_speech
18448,innocent water riding or some,Non_hope_speech
18449,People can not destroy history,Non_hope_speech
18450,the LGBTQ be the back up community for all of the sexuality They be not alone that kinda why that phrase and community exsist for back up,Non_hope_speech
18451,and iam civil engineering student from indonesia,Non_hope_speech
18452,TheLegend be alive ita call joke,Non_hope_speech
18453,Bingham It be definately not the big thing on the planet just another caronavirus like cold and flu that will moderate over time immunity vaccine be pie in the sky as per all the other carona virus far big thing be climate change for,Non_hope_speech
18454,do she have her larynx tweak her voice sound so young,Non_hope_speech
18455,Poco literally black supremacy,Non_hope_speech
18456,Boo Amy Cooper unfairly targette Christian Cooper,Non_hope_speech
18457,alexe sorry if you believe that,Non_hope_speech
18458,Odetuber that make sense ig itas too seem like they arenat,Non_hope_speech
18459,these politician be disgusting They desperately need the black vote,Non_hope_speech
18460,so it be the classic,Non_hope_speech
18461,steele Egyptians do not have slave,Non_hope_speech
18462,Pandaliano ask the caucasians that make it that way,Non_hope_speech
18463,Inzodda II Trump be the get help from Putin and as John Bolton say he want China help also then there be Ukraine LOL You idiot be really guilty of be dumb,Non_hope_speech
18464,be female computer science engineer and this be the most emotional ted talk have ever watch soo important,Hope_speech
18465,I like this interview pride look out for her and she look out in big way much respect Madge,Non_hope_speech
18466,I have and have always have much respect and admiration for her despite all the controversy and judgement she continue to stay the course and will always shine my hero,Non_hope_speech
18467,I like her creation keep dream girl,Hope_speech
18468,technically you can in your experience,Non_hope_speech
18469,why Parenthood what be the foundation for Parenthood be my concern all life matter because our Creator create each of us,Hope_speech
18470,acknowledge issue pertain to race be not inhuman,Non_hope_speech
18471,now it can be forget as our reminder have be destroy,Non_hope_speech
18472,there be french video clearly show lot of face,Non_hope_speech
18473,elegant tea rest in peace to drug addict who put gun to unarmed pregnant black woman stomach He didnat deserve to die,Non_hope_speech
18474,Itas controversial because itas the truth,Non_hope_speech
18475,I would bring page Stephen King book to beat someone who be beat him,Non_hope_speech
18476,yes but not pull down by an out of control mob,Non_hope_speech
18477,if that what they want that what they will get amirite,Non_hope_speech
18478,I think she be an indigo spirit they be like angel but more aggressive like warrior because they be here to change the old outdated paradigm,Non_hope_speech
18479,I first think the man say it,Non_hope_speech
18480,my choice be to love GIVE this KID SOME price for the best sentence EVER,Hope_speech
18481,all life do not matter if white guy have die nobody would know headline maybe,Non_hope_speech
18482,very true Jesus say great of these be love,Hope_speech
18483,happy birthday to her,Non_hope_speech
18484,what about sinti life matter,Non_hope_speech
18485,Iam make some gayce friend this be nice,Non_hope_speech
18486,want yum their aopiniona be to deny that police brutality exist,Non_hope_speech
18487,no life matter this planet the eco system be wat matter until we can treat the planet we need to survive better,Non_hope_speech
18488,and now all anyone want be for her to retire already,Non_hope_speech
18489,bro pls explain why be the protest happening,Non_hope_speech
18490,hetrodoxly sonov what riot year ago I donat remember any in,Non_hope_speech
18491,BLM have be of the most destructive racist movement in this country the Democrats want us to fight each other this be their goal,Non_hope_speech
18492,tell that to George floyd,Non_hope_speech
18493,but not in asia tho,Non_hope_speech
18494,be alive I be Christian and I be lesbian,Hope_speech
18495,to say anything for vote shameful,Non_hope_speech
18496,suck because she canat make facial expression any more I love her goofy face,Non_hope_speech
18497,I love the thumb nail boy protest the programming be really start young lol,Non_hope_speech
18498,It be not,Non_hope_speech
18499,do you not watch the video,Non_hope_speech
18500,why call someone pig,Non_hope_speech
18501,I think withA the whole Hillary meme,Non_hope_speech
18502,just another yr,Non_hope_speech
18503,all live matter I believe it be not the color if your skin it be your personality I other then in pleasant note hair eye dress You can see they all see Black and or white all live matter,Hope_speech
18504,Iam go to call it the way I see it sweetheart something go on cause my gaydar be go off,Non_hope_speech
18505,not really no woman in politic be important as well,Hope_speech
18506,I think it go back to woman be afraid to step into male dominate atmosphere and they be afraid they will not make any friend It go back to the idea that woman and man can not just be friend,Hope_speech
18507,cheese oh my god you be genius,Non_hope_speech
18508,McluvinnYou would be surprise how many people that blindly follow whatever our medium say Sweden be call the SJW capital of the world for reason,Non_hope_speech
18509,be lose no it will not conservative think people do not think like that It have cause hatred of the globalist organisation BLM,Non_hope_speech
18510,and cuff jean closet intensifie,Non_hope_speech
18511,Bovender aww little felon criminal die it be such tragedy go to cry,Non_hope_speech
18512,Midkiff why would you think that tho like she seem like year old girl idk what masculine year old boy be but she seem like normal kid lol not to be rude or anything but I think you only think that because of her hair and the fact that she be tall look year old so she have not develop feminine body She be just kid do not you think it be bit rude and invasive to be analyze her sexuality kid sexuality,Non_hope_speech
18513,May the Lord bless you,Non_hope_speech
18514,slavery still exist in Africa BTW,Non_hope_speech
18515,conservative christian haircut often overlap with lesbian haircut itas source of significant confusion,Non_hope_speech
18516,athat would be just pure meana AHHAHA IDK why but I laughed so HARD shea so precious,Non_hope_speech
18517,what do you mean it be an issue all racism be bad so do not think that only us black people get discriminate against and I do not understand why white person that have never be racist in his life should kneel confront of yr old who have never experience racism in his life,Non_hope_speech
18518,Sory butt nut vale argurment It be da sentiment orr da messagee dat rilly speksnWho carez if sum make spelling mistake,Non_hope_speech
18519,black life matter as well be what be mean,Non_hope_speech
18520,leoA that be the truth that the democrats be try to hide,Non_hope_speech
18521,what be confusing to you We can discuss it calmly and lovingly if you would like any question be acceptable hope to hear back from you,Non_hope_speech
18522,it would be BITCH BOY,Non_hope_speech
18523,now for premise I be not american and I do not get the whole context and detail of this issue but accord to my research meaning stat some from the FBI black life be disproportionately hurt by police brutality compare to other race,Hope_speech
18524,TaylorA what school do you go to that actually do that every school I have ever be to give girl and guy equal chance,Hope_speech
18525,to all those who be judge Annie by her appearance and say she should come out,Non_hope_speech
18526,I do not know anyone that be slave or own slave lolnAnd if they be,Non_hope_speech
18527,Windsor and you,Non_hope_speech
18528,and what will God say thatas what some of must be ask if canat say all life matter Ur evill,Non_hope_speech
18529,I put really funny name here I be bi and jean I do not cuff lmao,Non_hope_speech
18530,hopefully the rioter and protester cause problem get the bad case of COVID,Non_hope_speech
18531,ah glad this video pop out in my suggestion just in time I be freshman in agriculture engineering and female at first,Hope_speech
18532,anyone of color say black life matter be work against their own cause all life matter if you self categorize and call yourself black man or black woman,Non_hope_speech
18533,because be not true the life of iraqi kid and woman really donat matter consider all the oil war these people be coerce out of their safe home and still live in tent in desert under rain and heat,Non_hope_speech
18534,Ashxr just because you disagree with person lifestyle doesnat mean that you hate them,Non_hope_speech
18535,Linda GodineznWhat be we disagree about I say that while the concern that these woman present,Non_hope_speech
18536,Can Bernie say his name I have never see time in this country when man who can not stre coherent sentence together half the time would be consider for the presidency this country have no leadership It be just go to get bad,Non_hope_speech
18537,athat be just pure meana this be exactly how I will forever describe homophobia,Non_hope_speech
18538,really that be stereotype okay not all girl be like that You be so rude and jealous that day girl may be well than you at something,Non_hope_speech
18539,do anyone remember coulpe year ago when black life matter be racist say white ppl need to give their home to blk ppl why be we even listen to these racist all lives matter,Non_hope_speech
18540,that be true child have taine opinion mainly thank to adultsnPure baby soul be the good,Non_hope_speech
18541,of course not that would be racist,Non_hope_speech
18542,all live matter or none matter stupidity rule this current age the left be lose itas base and they nare become desperate real ugly to watch,Non_hope_speech
18543,Jesus have job and he didnat run when the police show up,Non_hope_speech
18544,Bus would you do the same for white person,Non_hope_speech
18545,so the only previous recipient of the award be Bill Clinton wow that be something to really be proud of,Non_hope_speech
18546,so be TJ Trump suporter,Non_hope_speech
18547,if you do not see that we be all the human race,Non_hope_speech
18548,I be bisexual I come out of the closet year ago to tell my parent I have crush on my BFF this be after I have date with boy My parent be okay with this I cry because I be afraid that they be the type of parent I know other people have who beat up their kid or kick them out of the house just for be lbgtq unfortunately,Hope_speech
18549,Mcfadyen I meet madonna when she be pregnant I feel the baby kick how do you explain this,Non_hope_speech
18550,I donat play with Legoas,Non_hope_speech
18551,I wanna be civil engineer too You be not alone go ahead You can do it,Hope_speech
18552,all life dont matter to all people not everybody care about everybody not everybody matter to everybody that be the reality BLACK life dont matter to the people you have to convince or insist that they matter to black life Matter be not statement of truth,Non_hope_speech
18553,Mark Pegues hey,Non_hope_speech
18554,there be too many edgy people in this comment section,Non_hope_speech
18555,My life matter iam not garbage,Non_hope_speech
18556,almost everything in kid education be not gender neutral that be the point,Hope_speech
18557,just the thought of have to go to conversion therapy kill me inside I write an entire essay at school about why I think they should be illegal iam transgend man and to think that someone would try to make me detranstition or go back to be girl be too much for me to process,Non_hope_speech
18558,as she age she become more vulnerable and transparent,Non_hope_speech
18559,so girl can not have short hair anymore,Non_hope_speech
18560,all live matter there be so much diversity here in America and we should just respect each other the color of your skin,Hope_speech
18561,brandonshmandon sorry can you give us name,Non_hope_speech
18562,all live matter include asian,Non_hope_speech
18563,Our next Crime Minister and her son,Non_hope_speech
18564,It be disgraceful for her,Non_hope_speech
18565,Haskins I get that but that wasnat my question so Iall ask you again,Non_hope_speech
18566,yeah judge people off of what they look like go ahead,Non_hope_speech
18567,evil I donat think so what crazy statement to say about her,Non_hope_speech
18568,Bernie Sanders be not trust worthy person,Non_hope_speech
18569,why Howard Stern should be fire for wear Blackface,Non_hope_speech
18570,I care more about justice for George Harrison,Non_hope_speech
18571,carpenter bee younbelieventhis disrespectful stuffnknow her,Non_hope_speech
18572,if you say black life matter,Non_hope_speech
18573,Zachary Dwyer Fuck you those white people do not make her feel herself because we always have to portray certain image to even be take seriously deny that ia be fucking dumbass like you,Non_hope_speech
18574,actually lot be kidnap off the west coast of Africa from the Portuguese,Non_hope_speech
18575,what do meannEdit,Non_hope_speech
18576,narcissist that want everything to be all about them,Non_hope_speech
18577,good luck racist,Non_hope_speech
18578,huh you mean the protest in hong kong if so,Non_hope_speech
18579,I never understand the Problem with that quote please tell Me,Non_hope_speech
18580,there be scholarship just for man to apply to nursing,Non_hope_speech
18581,say all life matter give off message that you be not listen,Non_hope_speech
18582,do anyone else see the jumpcut for example at,Non_hope_speech
18583,yah no kidding and notice how the slave trader just magically happen to have non jewish name,Non_hope_speech
18584,It be statue in honor of slave trader everyone know that slavery happen,Non_hope_speech
18585,more worried about shoe than inequalitynnHow dare Jenner not want to spend her whole life wallow in her victim class and actually enjoy her life,Non_hope_speech
18586,pearn that would solve half of America problem,Non_hope_speech
18587,Pepsi vs coca cola different can same pop human be human no matter who you be It be nuts in lot of circle,Non_hope_speech
18588,either I be trip or every time I scroll up and down ur profile pic move,Non_hope_speech
18589,pretty stupid people here,Non_hope_speech
18590,if I have not read the comment I would not have realize that this video be post year ago It be so sad that politician keep use the same tactic and trick every year and american people keep allow politician to use and bait us into the same trap every year,Non_hope_speech
18591,Trump really like Israel at least he say he do,Hope_speech
18592,this secretary deserve to be fire She be just as wicked and heartless as the us president I be not comfortable with say bat thing about us president,Non_hope_speech
18593,what an inspiration,Hope_speech
18594,follow your logic anytime anyone die the all life matter movement should go crazy People be mad when people black get racially profile and kill by the police because the police be suppose to protect everyone,Non_hope_speech
18595,I think the term,Non_hope_speech
18596,there be no real fear of God in society,Non_hope_speech
18597,invent it,Non_hope_speech
18598,why be Hillary not in jail,Non_hope_speech
18599,so you be make fun of her since she have conflict belief You be wayy well than her lol,Non_hope_speech
18600,that should be empower,Non_hope_speech
18601,Ahaha I be Christian and I do not find it offensive It be book I believe it be special and holy,Non_hope_speech
18602,relate to her so much,Hope_speech
18603,Ahman that too,Non_hope_speech
18604,this clip really,Non_hope_speech
18605,black and gay that be double negative,Non_hope_speech
18606,black live Matter be marxist organization if these clown would stop pander enough to read their manifesto on their website,Non_hope_speech
18607,on generalize Christians,Non_hope_speech
18608,It make perfect sense It mean that you do not agree that it be okay to act on homosexual attraction that be it You can still love and respect someone and disagree with their belief,Non_hope_speech
18609,sorry guy but he be right,Non_hope_speech
18610,the view of break America in full color Our nation break decade ago,Non_hope_speech
18611,He be right,Non_hope_speech
18612,love Sheriff Saved Clarke speak loudly More often,Non_hope_speech
18613,the Ruby Rose wannabee be so funny,Non_hope_speech
18614,I forget her name at the momment but the girl in the blue stripe shirt be so beyond her year so smart and open minded Its beautiful,Non_hope_speech
18615,I hate that pink section in the store,Non_hope_speech
18616,yep I feel disgusted by myself the other day because for moment I feel hatred for them briefly because I see them topple statue,Non_hope_speech
18617,black life donat matter all life matter,Non_hope_speech
18618,who be go to tell her,Non_hope_speech
18619,no there be pandemic on,Non_hope_speech
18620,all live MATTER the end,Hope_speech
18621,Got Quran ad in my sidebar,Non_hope_speech
18622,when she give large portion of her concert earning,Non_hope_speech
18623,pvzman there be absolutely nothing wrong with LGBTQIA You seriously need to stfu because I donat give af what book say love be love and I donat see how other peoplea sexuality affect you You be small person,Hope_speech
18624,the fact it be so hard to find the video of the lady shoot and kill for say all life matter be exactly why we say all lives MATTER guarantee when they catch them it will not be hate crime because it do not fit the agenda,Non_hope_speech
18625,the op vloger yea cuz minority get kill for the color of their skin and no justice be serve most of the time,Non_hope_speech
18626,black life matter be racist full stop,Non_hope_speech
18627,black live matter look like criminal organisation now,Non_hope_speech
18628,Don Hoover Isnat there more white people in the Us though more than black people,Non_hope_speech
18629,I be study Accountingmy last year but I want engineering,Non_hope_speech
18630,We be not animal there be no alpha and beta You could have say He be righteous man that seem more appropriate,Non_hope_speech
18631,Drake Bell because theyare say the world wouldnat be homophobic or discriminatory in love,Non_hope_speech
18632,dude the slogan be response to racist action nGo educate yourself before open your mouth nThatas the problem with America today to much illiterate Fs out and about,Non_hope_speech
18633,the Sheriff remind me just guy malcolm,Non_hope_speech
18634,right I be like your stud and really freak cute like girl,Non_hope_speech
18635,I be have big respect for sherif David Clarke You be wonderful man God bless you,Non_hope_speech
18636,you be on the money,Non_hope_speech
18637,sack and ban all politically motivated teacher and professor in the education system brainwash the young be where it start,Non_hope_speech
18638,hannity you know better you understand what they be say We be sick of the BS Black folk can never say what they mean not what you mean ok master Hannity massa massa massa hannity,Non_hope_speech
18639,I grow up play with anything I could find perfume bottle,Non_hope_speech
18640,yeah and it still the issue of the gouvernor or mayor if they do nothing then yes it the president to do it,Non_hope_speech
18641,keep calm and carry on mate,Non_hope_speech
18642,Collins Slavery have already stop in islamic country,Non_hope_speech
18643,someone fire these people and put them in the street then let us see who live matter then y all live with no money no job for just month then see who help you on the street I bet there be yellow black and white that help you help from all life that be all life matter black life can not do it all neither can white neither can yellow it take all life to over come the hate and that be why all life matter cause we can not do it all by ourselves godwin god er You and that be the truth so help me God,Hope_speech
18644,this be all have to say,Non_hope_speech
18645,all live matter period,Hope_speech
18646,Danielle Itas only that easy if you ignore science and donat apply any level of scepticism You canat form an actual opinion if you block out most of the information,Non_hope_speech
18647,It be not book it be bible,Non_hope_speech
18648,I spell his last name wrong my bad It be Van Jones,Non_hope_speech
18649,he ask for tip to be friend to FRIEND IM,Non_hope_speech
18650,the dislike give me hope for this world,Non_hope_speech
18651,all live Matters mean exactly that equality for everyone BLM only focus and tryas to elevate race Iam Asian and we too suffer from racism especially now with this covid situation racism and brutality be never right all live matter,Hope_speech
18652,have anyone forget about covid and how it spread,Non_hope_speech
18653,long naah,Non_hope_speech
18654,that would just be uhh pure mean,Non_hope_speech
18655,that be girl,Non_hope_speech
18656,the gay look be homophobic wow karma,Non_hope_speech
18657,I be just about to comment how amazing this interview be but I read the other comment first and see that most everyone see the same thing I do love her or hate her,Non_hope_speech
18658,I be Doctor and people say be not young for call urself dr,Hope_speech
18659,every life matter I do not understand why these people would boo that,Hope_speech
18660,because BLM believe only black life matternnAnd you can say oh but black be kill by police fact,Non_hope_speech
18661,honesty wow you be so unique with that mindset,Non_hope_speech
18662,hope most of them get it die,Non_hope_speech
18663,paysour think yourself if the virus be there they dont need travel anymore the virus be much early everywhere than they tought the measure wher deadly than the virus lack of vitamine to stay indoor be wrong advise on purpose,Non_hope_speech
18664,They be absolutely no well than ISIS,Non_hope_speech
18665,ohh sorry white life do not matter,Non_hope_speech
18666,You be the Ultimate QA een thank to your,Non_hope_speech
18667,I subscribe you,Non_hope_speech
18668,why be church so badly spoken of I get that we have do bad thing in the past and present but when you really say,Non_hope_speech
18669,Marcus I be sorry you be so brainwashed and threaten by people whose life have absolutely no affect on your own mind your business and stop worry about how other people live if anything be of the devil it be hatred and you be full of it,Non_hope_speech
18670,sander be suck hole fuckwit,Non_hope_speech
18671,to whom it may concern,Non_hope_speech
18672,could we say that,Non_hope_speech
18673,thank you for be so strong and brave I love you,Non_hope_speech
18674,all live matter no matter color gender or religion bernie an eff idiot fishing for minority vote another face demonrat,Hope_speech
18675,I be really not the big fan of her especially her late music but you have to give credit where credit be due,Non_hope_speech
18676,magicbeard search up agenda be when thing truly go nut,Non_hope_speech
18677,what the violent protester will find later be,Non_hope_speech
18678,Itas BLACK live matter too not only BLACK live matter FFS,Non_hope_speech
18679,catz totally agree My mom use to be racist homophobic and then I date black girl,Non_hope_speech
18680,yeah I say it in game and this girl say blm get so mad,Non_hope_speech
18681,the SHERIFF and LARRY are absolutely CORRECT they are very intelligent man and it be great how they both SHOWED WHINY JUANO how really stupid he be,Non_hope_speech
18682,Darci Lynn right thatas what I be think,Non_hope_speech
18683,let us be honest no live matter We be all equally worthless,Non_hope_speech
18684,Mayja gamer live life which world be you live in,Non_hope_speech
18685,TheLegend be alive if the shoe fit,Non_hope_speech
18686,Sheriff Clarke be right when he say poverty be not generational it lifestyle,Non_hope_speech
18687,love thy neighbore as thy love selfnu say what that mean,Non_hope_speech
18688,robledo glad they do not literally harm us but end up leave trash and spit,Non_hope_speech
18689,I want the counterpart to this video,Non_hope_speech
18690,Rith let me show you the reason BLM be thing,Non_hope_speech
18691,queen to the LGBTQ Community,Hope_speech
18692,the lil boy with the grey shirt should have conversation with the girl in the dark red shirt,Non_hope_speech
18693,true but why would people be upset if I say asian life matter or white or mexican or anybody all live matter,Non_hope_speech
18694,think the girl who do not agree with homosexuality be boy,Non_hope_speech
18695,We need to be separate because obviously we donat all get along accord to black life matter so all they create be divide and more hatred,Non_hope_speech
18696,samennits like am and can not type,Non_hope_speech
18697,Vigorito and I bet you believe the Earth be flat too go to vote for Trump again in Loser,Non_hope_speech
18698,hold on someone need to unlike this itas at,Non_hope_speech
18699,I love how even after year the Democrats be still stupid enough to campaign on the idea that it be somehow racist to say,Non_hope_speech
18700,what be they say,Non_hope_speech
18701,kid usually get punish for disagreeing with their parent unfortunately,Non_hope_speech
18702,Alfredo Ramirez but you have to look at it like this,Non_hope_speech
18703,Jessica Walker you realise that the word you like to repeat so much be write by flawed human being,Non_hope_speech
18704,why didnat they do with lesbian tran or other beautiful people in the LGBT community,Non_hope_speech
18705,Europe black history,Non_hope_speech
18706,Sakrison maybe someone should have ask the found father all man create equal make them look like hypocrite,Non_hope_speech
18707,so base on the black man between the other,Non_hope_speech
18708,radical lefty of the bad kind,Non_hope_speech
18709,donat be too hard on the christian kid Heas raise to think that way and probably hasnat question what hea be teach before,Non_hope_speech
18710,people who have never be slave require repentance of people who have never be slaveholder no no and more time no I be against,Non_hope_speech
18711,Falcon You clearly do not comprehend what you just read this be not about my perception I do not read about what I say I remember what happen You meed to come out of the right wing bubble you appear to be immerse in,Non_hope_speech
18712,Hulse do not kill yet the bible be full of murder and other atrocity,Non_hope_speech
18713,then what be we all argue aboutnbingo,Non_hope_speech
18714,I think all police should stop work for about to month in the entire country,Non_hope_speech
18715,in sorry but I would fake it till I make it if someone be beat me and or torture me I would fake be whatever until I be able to get the out of there,Non_hope_speech
18716,GUESS what feminism be about empower woman and if do not watch the video,Hope_speech
18717,this video be literally about how thatas not good thing,Non_hope_speech
18718,exactly what I think,Non_hope_speech
18719,no live matter to the gov only those that can buy law matter,Non_hope_speech
18720,He may have be refer to George Floyd point gun at pregnant woman belly,Non_hope_speech
18721,Sheriff Clark true american hero all life do matter Bernie joke,Non_hope_speech
18722,I want to believe blm will forget and we will live in peace,Non_hope_speech
18723,I be sure she be good person She matter to me and God,Non_hope_speech
18724,Sasha Dumse god also make hell for people like you,Non_hope_speech
18725,be not blm say that black life matter,Non_hope_speech
18726,this commet matter,Non_hope_speech
18727,why ever bother to come out,Hope_speech
18728,ok I can understand would want this dude story to be out and stuff but do not call him survivor,Non_hope_speech
18729,so many girl think that engineering be boring and medical science be interesting,Non_hope_speech
18730,I love the kid reaction and comment I hope this next generation be more tolerant,Hope_speech
18731,Refutado very different thing,Non_hope_speech
18732,well this be go to happen again,Non_hope_speech
18733,I just think she be cute tbh,Non_hope_speech
18734,go Ice I mean Sheriff,Non_hope_speech
18735,speak of change Madonna,Non_hope_speech
18736,Wafae stop blame man for woman choice of not get into engineering and computer science,Hope_speech
18737,Nambware I see you do not bother to mention anything about the WHITE woman that be murder I find the statement BLACK live matter Offensive and RACIST towards me as It should have say all life matter the fact you have to bring up MLK from over yrs ago show you still live in the past I have always take people at face value regardless of their skin colour but to try and rewrite history by pull monument down and want to get rid of thing like the confederate flag and ban tv show and movie be go to the extreme in my opinion history be important as we should try and learn from it,Non_hope_speech
18738,watch out for those blue shell,Non_hope_speech
18739,I love Fox but the rest of the news channel all need foot up Their ass CNN can go to hell also,Non_hope_speech
18740,this sherrif can stop me all the time for my white privilage and we can have nice chat what straight up guy,Non_hope_speech
18741,why not all life matter do it mean Asians have to die and no will care of course all life matter,Non_hope_speech
18742,I love you Madonna I need you so much in this life You be someone to admire thank you so much for everything,Non_hope_speech
18743,why exactly police allow them to block them I be not familiar with law in USA but in my country if you officialy announce demonstration or parade or any public action like that and they aprove it which they always do unless you be ask for something really silly then any group block you during it will get remove by police quite swiftly why it be not like this in this case,Non_hope_speech
18744,how can there be stereotype about ethnic group that people do not even know exist,Non_hope_speech
18745,at bernie age the only thing that matter be bmm bowel movement matter,Non_hope_speech
18746,They say they want everyone to be equal,Hope_speech
18747,Alex Castro I tell everyone that love blame the president for everything They just donat get it,Non_hope_speech
18748,actually the bible point out there be other people alive beside Adam and eve,Non_hope_speech
18749,the big be still the left hero,Non_hope_speech
18750,when she saidnI do not fit innit get me,Non_hope_speech
18751,Worenwu blm be hate group They call for violence against police and white people,Non_hope_speech
18752,there be nothing cut than SXY engineer,Non_hope_speech
18753,because people find out the blm movement do not benefit black life at all,Non_hope_speech
18754,Val where be you from lot of country still make it legal,Hope_speech
18755,there be control agenda and the lefty have be brainwash to follow it It be as simple as that political correctness,Non_hope_speech
18756,woman really just do not understand the sex drive of the male it be very distracting to have female entity around and yet focus on your work and that certainly also require exerise your imagination but ya,Non_hope_speech
18757,maann I wish I COULD bet him DANG it,Non_hope_speech
18758,really you couldent find anythingnshow how much you fucking do your research,Non_hope_speech
18759,and Madonna last tour make in and Madonna be of the high pay entertainer of some have be,Non_hope_speech
18760,I trult believe the world end and this be parrelel never once would I of think rhretoric like blm would get into the mainstream what all hell be this,Non_hope_speech
18761,all live matter until you bring your BLM racist BS to my front door then all shot matter do not come to my house,Non_hope_speech
18762,not only protest but the white people go to beach and not social distancing,Non_hope_speech
18763,I be trans and bi so this be horrible,Non_hope_speech
18764,We be in the time of the end as in the day of Noah be crime be all over the world It wonat be long now,Non_hope_speech
18765,They do not want us to unite there be different agenda for different slogan but I believe if you ask everyone individually,Non_hope_speech
18766,nguyen whyy,Non_hope_speech
18767,sadly it be be put as trend but black people be still suffer and they be downplay us and try to shut us upnWe just want racial equality and to defund the police It seem they be do everything but that but we shouldnat use this important movement to turn attention to something else that isnat the matter at hand We will fight for equality then we will spread out to those region too They be all equally as important but we have to stay focused I hope you understand this,Hope_speech
18768,easy way to avoid police brutality,Non_hope_speech
18769,but to lot of people,Non_hope_speech
18770,msvampirechic they be kill cop that do nothing burn down building and hurt people for no reason I do agree it be not right what the cop do but we donat need to get people live into this,Non_hope_speech
18771,God give us choicennmy choice be to lovennI tear up man,Hope_speech
18772,They wouldnat need to their forefather country wouldnat have be rape and pillage there be such thing as cause effect englandas history come home to roost,Non_hope_speech
18773,everyone can appear on video talk about God but with Holy Maries Killer do not revive his victim,Non_hope_speech
18774,God give us choice and my choice be to love,Hope_speech
18775,and if you be talk about little juan,Non_hope_speech
18776,I love this I get little discouraged every time I go to class I be the only girl among student in my class I be currently in my fourth year study civil engineering It have be an interesting and challenging ride for me listen to Debbie Sterling talk about her experience give me hope for this and the next generation of engineer girl,Hope_speech
18777,It sicken how they have embrace this warped ideology,Non_hope_speech
18778,They take our JOBS,Non_hope_speech
18779,the group be not about black life go to the website,Non_hope_speech
18780,White live matter white life have be depreciate throughout decade white be call racist because of skin color who want to start movement and march We will accept all nationality that will help honor white color donat cause white out white privilege matter,Non_hope_speech
18781,People only think that chick be lesbian cuz her hair be short honestly who know shea give me butch vibe,Non_hope_speech
18782,Paver I think us privilege white people will be just fine without them,Non_hope_speech
18783,white people be also protest and Iam sure some of the cop be black,Non_hope_speech
18784,gay love you too Madonna thank you,Non_hope_speech
18785,Henderson do not answer people like them that be what they thay want,Non_hope_speech
18786,how could that even stand up in court room,Non_hope_speech
18787,theyarenotmansbestfriend I believe in the Big Bang Theory I believe that in the beginning,Non_hope_speech
18788,hound yeah your right He can be pretty obnoxiousA but He can be funny remember if Guy like Juan be around itsA great because men like Sheriff David get the chance to get their more logical point of view out there,Non_hope_speech
18789,shea such cold phony Itas great that she show support for gay,Hope_speech
18790,leviticus hold the rule for the Israelites It be not say they still apply today,Non_hope_speech
18791,Grey idea the the liopurodonx bubblesorg king yes,Non_hope_speech
18792,She be year old today still smoke hot,Non_hope_speech
18793,itas bit like only slavery link to Africa be important thatas the mentality they want you to have,Non_hope_speech
18794,Madonna look like she have extra sensory ability,Non_hope_speech
18795,walking Thrones good luck woth your utopia It do not exist,Non_hope_speech
18796,also they could screem about police brutality thus to avoid all of that,Non_hope_speech
18797,this speech be so inspirational and it have give me the motivation to push myself thank you Debbie,Hope_speech
